,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
379,2020-01-15,3992.414570449431,2794.206924352871,4162.729293780175,3992.414570449431,3992.414570449431,-486.78484662035976,-486.78484662035976,-486.78484662035976,8.78899156439062,8.78899156439062,8.78899156439062,-495.5738381847504,-495.5738381847504,-495.5738381847504,0.0,0.0,0.0,3505.629723829071
380,2020-01-16,3991.5728845779313,2863.860939045626,4162.827198677,3991.5728845779313,3991.5728845779313,-475.8816317942576,-475.8816317942576,-475.8816317942576,15.491709221144685,15.491709221144685,15.491709221144685,-491.3733410154023,-491.3733410154023,-491.3733410154023,0.0,0.0,0.0,3515.691252783674
381,2020-01-17,3990.7311987064313,2908.3092378151587,4224.850024650297,3990.7311987064313,3990.7311987064313,-421.704326036506,-421.704326036506,-421.704326036506,66.25045783942771,66.25045783942771,66.25045783942771,-487.95478387593374,-487.95478387593374,-487.95478387593374,0.0,0.0,0.0,3569.026872669925
382,2020-01-18,3989.889512834932,2858.3662084206635,4181.384876788798,3989.889512834932,3989.889512834932,-477.8918495587502,-477.8918495587502,-477.8918495587502,7.315728189306501,7.315728189306501,7.315728189306501,-485.20757774805674,-485.20757774805674,-485.20757774805674,0.0,0.0,0.0,3511.997663276182
383,2020-01-19,3989.0478269634323,2728.0789688970276,4117.762081663539,3989.0478269634323,3989.0478269634323,-627.3537045416793,-627.3537045416793,-627.3537045416793,-144.34706851122613,-144.34706851122613,-144.34706851122613,-483.00663603045314,-483.00663603045314,-483.00663603045314,0.0,0.0,0.0,3361.694122421753
384,2020-01-20,3988.2061410919323,2910.857022917792,4242.9025952061675,3988.2061410919323,3988.2061410919323,-439.3144319168686,-439.3144319168686,-439.3144319168686,41.90378920450184,41.90378920450184,41.90378920450184,-481.21822112137045,-481.21822112137045,-481.21822112137045,0.0,0.0,0.0,3548.8917091750636
385,2020-01-21,3987.364455220433,2888.6046277890787,4162.001203571462,3987.364455220433,3987.364455220433,-475.1096830756922,-475.1096830756922,-475.1096830756922,4.596392493057924,4.596392493057924,4.596392493057924,-479.7060755687501,-479.7060755687501,-479.7060755687501,0.0,0.0,0.0,3512.2547721447404
386,2020-01-22,3986.5227693489323,2820.9454088379516,4189.55325172058,3986.5227693489323,3986.5227693489323,-469.548624677678,-469.548624677678,-469.548624677678,8.788991564578831,8.788991564578831,8.788991564578831,-478.3376162422568,-478.3376162422568,-478.3376162422568,0.0,0.0,0.0,3516.974144671254
387,2020-01-23,3985.681083477433,2836.0330760181087,4179.2937472439735,3985.681083477433,3985.681083477433,-461.49825819566354,-461.49825819566354,-461.49825819566354,15.491709221289211,15.491709221289211,15.491709221289211,-476.9899674169527,-476.9899674169527,-476.9899674169527,0.0,0.0,0.0,3524.1828252817695
388,2020-01-24,3984.8393976059338,2925.1265858075385,4267.104188018223,3984.8393976059338,3984.8393976059338,-409.305155780289,-409.305155780289,-409.305155780289,66.25045783965737,66.25045783965737,66.25045783965737,-475.5556136199464,-475.5556136199464,-475.5556136199464,0.0,0.0,0.0,3575.5342418256446
389,2020-01-25,3983.9977117344333,2863.40968578528,4233.734366912921,3983.9977117344333,3983.9977117344333,-466.6317372633672,-466.6317372633672,-466.6317372633672,7.315728189012929,7.315728189012929,7.315728189012929,-473.94746545238013,-473.94746545238013,-473.94746545238013,0.0,0.0,0.0,3517.3659744710662
390,2020-01-26,3983.156025862934,2730.9539395304114,4009.6066962765412,3983.156025862934,3983.156025862934,-616.4502194556648,-616.4502194556648,-616.4502194556648,-144.34706851133413,-144.34706851133413,-144.34706851133413,-472.1031509443307,-472.1031509443307,-472.1031509443307,0.0,0.0,0.0,3366.705806407269
391,2020-01-27,3982.3143399914347,2898.247543914206,4227.775210901646,3982.3143399914347,3982.3143399914347,-428.08458152771925,-428.08458152771925,-428.08458152771925,41.90378920461194,41.90378920461194,41.90378920461194,-469.9883707323312,-469.9883707323312,-469.9883707323312,0.0,0.0,0.0,3554.2297584637154
392,2020-01-28,3981.4726541199343,2848.966125409548,4129.232499541908,3981.4726541199343,3981.4726541199343,-463.00279412896646,-463.00279412896646,-463.00279412896646,4.5963924930702635,4.5963924930702635,4.5963924930702635,-467.5991866220367,-467.5991866220367,-467.5991866220367,0.0,0.0,0.0,3518.469859990968
393,2020-01-29,3980.630968248435,2913.481700715693,4177.829049649657,3980.630968248435,3980.630968248435,-456.17415735677423,-456.17415735677423,-456.17415735677423,8.788991564211763,8.788991564211763,8.788991564211763,-464.96314892098604,-464.96314892098604,-464.96314892098604,0.0,0.0,0.0,3524.4568108916606
394,2020-01-30,3979.7892823769353,2878.73404920544,4207.985029092328,3979.7892823769353,3979.7892823769353,-446.64749790771276,-446.64749790771276,-446.64749790771276,15.491709221103674,15.491709221103674,15.491709221103674,-462.13920712881645,-462.13920712881645,-462.13920712881645,0.0,0.0,0.0,3533.1417844692223
395,2020-01-31,3978.9475965054353,2969.1764362679237,4204.587333412167,3978.9475965054353,3978.9475965054353,-392.9659320493047,-392.9659320493047,-392.9659320493047,66.25045783933687,66.25045783933687,66.25045783933687,-459.2163898886416,-459.2163898886416,-459.2163898886416,0.0,0.0,0.0,3585.9816644561306
396,2020-02-01,3978.1059106339358,2819.6076350986414,4169.696744974895,3978.1059106339358,3978.1059106339358,-448.99555400341114,-448.99555400341114,-448.99555400341114,7.3157281887193495,7.3157281887193495,7.3157281887193495,-456.3112821921304,-456.3112821921304,-456.3112821921304,0.0,0.0,0.0,3529.1103566305246
397,2020-02-02,3977.2642247624362,2686.335736528487,4008.7977121326044,3977.2642247624362,3977.2642247624362,-597.9114378252435,-597.9114378252435,-597.9114378252435,-144.3470685113429,-144.3470685113429,-144.3470685113429,-453.5643693139005,-453.5643693139005,-453.5643693139005,0.0,0.0,0.0,3379.352786937193
398,2020-02-03,3976.4225388909363,2893.8953485138077,4234.904097163236,3976.4225388909363,3976.4225388909363,-409.2315672677396,-409.2315672677396,-409.2315672677396,41.903789204210284,41.903789204210284,41.903789204210284,-451.1353564719499,-451.1353564719499,-451.1353564719499,0.0,0.0,0.0,3567.1909716231967
399,2020-02-04,3975.5808530194367,2792.1902184122714,4194.31558094897,3975.5808530194367,3975.5808530194367,-444.6012169735952,-444.6012169735952,-444.6012169735952,4.596392493082603,4.596392493082603,4.596392493082603,-449.1976094666778,-449.1976094666778,-449.1976094666778,0.0,0.0,0.0,3530.9796360458413
400,2020-02-05,3974.7391671479363,2862.8803336180163,4233.422181082509,3974.7391671479363,3974.7391671479363,-439.1429017726513,-439.1429017726513,-439.1429017726513,8.78899156439997,8.78899156439997,8.78899156439997,-447.9318933370513,-447.9318933370513,-447.9318933370513,0.0,0.0,0.0,3535.596265375285
401,2020-02-06,3973.8974812764372,2844.7522769957545,4185.920287678099,3973.8974812764372,3973.8974812764372,-432.02790309996124,-432.02790309996124,-432.02790309996124,15.491709221196095,15.491709221196095,15.491709221196095,-447.51961232115735,-447.51961232115735,-447.51961232115735,0.0,0.0,0.0,3541.869578176476
402,2020-02-07,3973.0557954049377,2895.8771862020835,4264.466461135412,3973.0557954049377,3973.0557954049377,-381.88531639085943,-381.88531639085943,-381.88531639085943,66.25045783956654,66.25045783956654,66.25045783956654,-448.1357742304261,-448.1357742304261,-448.1357742304261,0.0,0.0,0.0,3591.1704790140784
403,2020-02-08,3972.2141095334373,2854.9713416764607,4215.328951385626,3972.2141095334373,3972.2141095334373,-442.6261868488269,-442.6261868488269,-442.6261868488269,7.315728188908523,7.315728188908523,7.315728188908523,-449.9419150377354,-449.9419150377354,-449.9419150377354,0.0,0.0,0.0,3529.5879226846105
404,2020-02-09,3971.3724236619382,2687.399644071167,4044.8052231174192,3971.3724236619382,3971.3724236619382,-597.426293099598,-597.426293099598,-597.426293099598,-144.34706851135175,-144.34706851135175,-144.34706851135175,-453.0792245882463,-453.0792245882463,-453.0792245882463,0.0,0.0,0.0,3373.9461305623404
405,2020-02-10,3970.530736862498,2903.0352668023393,4242.261097417073,3970.530736862498,3970.530736862498,-415.7583224099653,-415.7583224099653,-415.7583224099653,41.90378920432038,41.90378920432038,41.90378920432038,-457.66211161428566,-457.66211161428566,-457.66211161428566,0.0,0.0,0.0,3554.7724144525328
406,2020-02-11,3969.6890500630584,2827.1376575892004,4207.810036113747,3969.6890500630584,3969.6890500630584,-459.17604322369033,-459.17604322369033,-459.17604322369033,4.596392493240369,4.596392493240369,4.596392493240369,-463.77243571693066,-463.77243571693066,-463.77243571693066,0.0,0.0,0.0,3510.5130068393682
407,2020-02-12,3968.847363263618,2832.513562622088,4164.7742833408975,3968.847363263618,3968.847363263618,-462.6656243509807,-462.6656243509807,-462.6656243509807,8.788991564588176,8.788991564588176,8.788991564588176,-471.45461591556887,-471.45461591556887,-471.45461591556887,0.0,0.0,0.0,3506.1817389126372
408,2020-02-13,3968.005676464178,2853.93217452653,4166.625411479896,3968.005676464178,3968.005676464178,-465.2200910607425,-465.2200910607425,-465.2200910607425,15.491709221010554,15.491709221010554,15.491709221010554,-480.7118002817531,-480.7118002817531,-480.7118002817531,0.0,0.0,0.0,3502.7855854034356
409,2020-02-14,3967.1639896647384,2864.878990584244,4156.36578483295,3967.1639896647384,3967.1639896647384,-425.2527919649466,-425.2527919649466,-425.2527919649466,66.25045783947908,66.25045783947908,66.25045783947908,-491.50324980442565,-491.50324980442565,-491.50324980442565,0.0,0.0,0.0,3541.911197699792
410,2020-02-15,3966.3223028652988,2764.997585924006,4092.2803595035207,3966.3223028652988,3966.3223028652988,-496.4273247277221,-496.4273247277221,-496.4273247277221,7.315728188614947,7.315728188614947,7.315728188614947,-503.74305291633704,-503.74305291633704,-503.74305291633704,0.0,0.0,0.0,3469.894978137577
411,2020-02-16,3965.4806160658586,2641.0869415146194,3920.068294427759,3965.4806160658586,3965.4806160658586,-661.6473146847932,-661.6473146847932,-661.6473146847932,-144.34706851124272,-144.34706851124272,-144.34706851124272,-517.3002461735505,-517.3002461735505,-517.3002461735505,0.0,0.0,0.0,3303.833301381065
412,2020-02-17,3964.638929266419,2788.582676725677,4136.675341183551,3964.638929266419,3964.638929266419,-490.09658347111423,-490.09658347111423,-490.09658347111423,41.90378920437233,41.90378920437233,41.90378920437233,-532.0003726754865,-532.0003726754865,-532.0003726754865,0.0,0.0,0.0,3474.5423457953048
413,2020-02-18,3963.7972424669792,2746.5336476510765,4085.9330787771887,3963.7972424669792,3963.7972424669792,-543.0320718273994,-543.0320718273994,-543.0320718273994,4.59639249308251,4.59639249308251,4.59639249308251,-547.6284643204818,-547.6284643204818,-547.6284643204818,0.0,0.0,0.0,3420.76517063958
414,2020-02-19,3962.9555556675396,2759.7298327927524,4051.9615274456633,3962.9555556675396,3962.9555556675396,-555.1443967585354,-555.1443967585354,-555.1443967585354,8.788991564221114,8.788991564221114,8.788991564221114,-563.9333883227565,-563.9333883227565,-563.9333883227565,0.0,0.0,0.0,3407.811158909004
415,2020-02-20,3962.1138688681,2722.852685435987,4050.4995515841006,3962.1138688681,3962.1138688681,-565.1417448136189,-565.1417448136189,-565.1417448136189,15.491709221155084,15.491709221155084,15.491709221155084,-580.633454034774,-580.633454034774,-580.633454034774,0.0,0.0,0.0,3396.972124054481
416,2020-02-21,3961.2721820686597,2735.718404020397,4090.754063132816,3961.2721820686597,3961.2721820686597,-531.1726765828264,-531.1726765828264,-531.1726765828264,66.2504578393916,66.2504578393916,66.2504578393916,-597.423134422218,-597.423134422218,-597.423134422218,0.0,0.0,0.0,3430.099505485833
417,2020-02-22,3960.43049526922,2688.2069926840754,4008.8990586576083,3960.43049526922,3960.43049526922,-606.66499070093,-606.66499070093,-606.66499070093,7.315728189152849,7.315728189152849,7.315728189152849,-613.9807188900829,-613.9807188900829,-613.9807188900829,0.0,0.0,0.0,3353.76550456829
418,2020-02-23,3959.5888084697795,2528.599689069855,3863.9795624525514,3959.5888084697795,3959.5888084697795,-774.3237502795704,-774.3237502795704,-774.3237502795704,-144.34706851136937,-144.34706851136937,-144.34706851136937,-629.976681768201,-629.976681768201,-629.976681768201,0.0,0.0,0.0,3185.265058190209
419,2020-02-24,3958.7471216703398,2698.8668301111184,4001.501573411751,3958.7471216703398,3958.7471216703398,-603.1787355216783,-603.1787355216783,-603.1787355216783,41.90378920448243,41.90378920448243,41.90378920448243,-645.0825247261607,-645.0825247261607,-645.0825247261607,0.0,0.0,0.0,3355.5683861486614
420,2020-02-25,3957.9054348709,2632.663270796275,3958.660447751694,3957.9054348709,3957.9054348709,-654.3834400721098,-654.3834400721098,-654.3834400721098,4.596392493265055,4.596392493265055,4.596392493265055,-658.9798325653749,-658.9798325653749,-658.9798325653749,0.0,0.0,0.0,3303.5219947987903
421,2020-02-26,3957.06374807146,2655.3427124979403,3915.5489019624047,3957.06374807146,3957.06374807146,-662.5802793553783,-662.5802793553783,-662.5802793553783,8.78899156440932,8.78899156440932,8.78899156440932,-671.3692709197876,-671.3692709197876,-671.3692709197876,0.0,0.0,0.0,3294.483468716082
422,2020-02-27,3956.2220612720203,2678.790977198559,3964.659563832855,3956.2220612720203,3956.2220612720203,-666.4875425683733,-666.4875425683733,-666.4875425683733,15.491709220587369,15.491709220587369,15.491709220587369,-681.9792517889607,-681.9792517889607,-681.9792517889607,0.0,0.0,0.0,3289.734518703647
423,2020-02-28,3955.3803744725806,2665.1198120239437,4020.4560752115867,3955.3803744725806,3955.3803744725806,-624.3235408806561,-624.3235408806561,-624.3235408806561,66.25045783930415,66.25045783930415,66.25045783930415,-690.5739987199602,-690.5739987199602,-690.5739987199602,0.0,0.0,0.0,3331.0568335919243
424,2020-02-29,3954.538687673141,2576.958838267404,3914.539969339267,3954.538687673141,3954.538687673141,-689.6450295477653,-689.6450295477653,-689.6450295477653,7.315728188859277,7.315728188859277,7.315728188859277,-696.9607577366245,-696.9607577366245,-696.9607577366245,0.0,0.0,0.0,3264.8936581253756
425,2020-03-01,3953.697000873701,2470.556842749659,3753.2141181286675,3953.697000873701,3953.697000873701,-845.3429909566636,-845.3429909566636,-845.3429909566636,-144.34706851135954,-144.34706851135954,-144.34706851135954,-700.9959224453041,-700.9959224453041,-700.9959224453041,0.0,0.0,0.0,3108.3540099170377
426,2020-03-02,3952.855314074261,2637.434798041103,3937.110968436096,3952.855314074261,3952.855314074261,-660.6860823034559,-660.6860823034559,-660.6860823034559,41.903789204563445,41.903789204563445,41.903789204563445,-702.5898715080192,-702.5898715080192,-702.5898715080192,0.0,0.0,0.0,3292.1692317708053
427,2020-03-03,3952.0136272748214,2557.147218351489,3882.809295216078,3952.0136272748214,3952.0136272748214,-697.1139605328517,-697.1139605328517,-697.1139605328517,4.596392493107183,4.596392493107183,4.596392493107183,-701.710353025959,-701.710353025959,-701.710353025959,0.0,0.0,0.0,3254.8996667419697
428,2020-03-04,3951.1719404753817,2548.1798262754737,3867.3876332128716,3951.1719404753817,3951.1719404753817,-689.5953006979368,-689.5953006979368,-689.5953006979368,8.788991564464338,8.788991564464338,8.788991564464338,-698.384292262401,-698.384292262401,-698.384292262401,0.0,0.0,0.0,3261.576639777445
429,2020-03-05,3950.330253675941,2595.577284697508,3917.251121436237,3950.330253675941,3950.330253675941,-677.2062360923343,-677.2062360923343,-677.2062360923343,15.491709221061969,15.491709221061969,15.491709221061969,-692.6979453133963,-692.6979453133963,-692.6979453133963,0.0,0.0,0.0,3273.124017583607
