,Keelung,Xizhi,Wanli,Xindian,Tucheng,Banqiao,Xinzhuang,Cailiao,Linkou,Dashui,Shilin, Zhongshan,Wanhua,Guting,Songshan,Datong,Taoyuan,Dayuan,Guanyin,Pingzhen,Longtan,Hukou,Zhudong ,Xinzhu,Toufen,Miaoli,Sanyi,Fengyuan,Shalu,Dali,Zhongming,Xitun,Changhua,Xianxi,Erlin,Nantou,Douliu,Lunbei,Xingang,Piaozi,Taixi,Chiayi,Xinying,Shanhua,Annan,Tainan,Meinong,Qiaotou,Renwu,Fengshan,Daliao,Lin Garden,Nanzi,Zuoying,Qianjin,Qianzhen ,Xiaogang,Pingtung,Chaozhou,Hengchun,Taitung,Hualian,Yangming,Yilan,Winter Mountain,Sanchong,Zhongli,Zhushan,Yonghe,Fuxing,Puli,Mazu,Jinmen,Magong,Guanshan,Mailiao,Fugui Jiao
2020-02-03,10,9,10,8,11,12,13,11,11,10,9,9,10,7,9,13,16,18,12,16,16,15,14,15,15,13,14,15,13,19,19,16,15,13,15,21,22,15,18,16,13,23,20,27,25,27,21,24,26,21,28,27,24,26,26,25,24,23,26,6,7,8,4,7,9,16,15,21,10,26,19,16,45,11,8,14,9
2020-02-04,8,8,10,6,9,10,10,10,8,7,10,10,10,8,11,14,9,11,10,11,12,11,11,10,13,12,11,13,13,17,17,15,14,12,14,21,22,12,17,17,14,23,20,25,24,27,24,27,28,26,30,28,27,26,29,29,28,24,29,8,6,6,3,4,5,14,11,23,10,30,20,14,15,9,7,14,10
2020-02-05,11,10,14,8,8,10,10,9,10,9,8,10,10,10,12,13,10,12,12,11,9,10,7,12,10,9,6,7,9,7,11,8,8,11,10,12,16,10,15,13,13,18,17,20,19,20,23,26,27,26,32,29,26,25,29,27,28,27,36,7,4,5,3,7,8,14,11,18,10,30,17,22,15,12,5,13,13
2020-02-06,13.0,12.0,13.0,8.0,9.0,10.0,12.0,11.0,12.0,8.0,10.0,12.0,10.0,9.0,13.0,15.0,11.0,12.0,11.0,11.0,12.0,12.0,10.0,12.0,11.0,11.0,9.0,16.0,14.0,17.0,17.0,15.0,14.0,15.0,16.0,19.0,22.0,11.0,17.0,16.0,17.0,22.0,20.0,22.0,23.0,24.0,23.0,25.0,25.0,21.0,27.0,26.0,24.0,24.0,25.0,23.0,23.0,25.0,31.0,6.0,4.0,5.0,3.0,9.0,9.0,13.0,12.0,22.0,9.0,26.0,20.0,16.0,18.0,16.0,3.0,18.0,18.0
2020-02-07,5.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,7.0,9.0,10.0,5.0,7.0,4.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,4.0,7.0,6.0,8.0,9.0,7.0,6.0,7.0,10.0,11.0,13.0,7.0,12.0,11.0,8.0,14.0,13.0,17.0,17.0,18.0,19.0,22.0,25.0,22.0,25.0,27.0,22.0,23.0,25.0,24.0,24.0,21.0,25.0,11.0,6.0,5.0,2.0,4.0,7.0,11.0,6.0,15.0,8.0,27.0,21.0,5.0,8.0,5.0,6.0,9.0,12.0
2020-02-08,10,11,13,10,10,11,13,13,12,10,10,11,10,9,11,14,13,13,11,12,13,12,10,11,12,11,9,11,12,11,12,12,11,12,12,15,17,12,25,13,15,18,16,19,20,21,22,24,26,23,28,30,24,25,29,26,25,25,30,6,5,7,5,9,10,19,12,19,11,27,19,13,9,11,6,15,15
2020-02-09,17.0,18.0,20.0,16.0,14.0,17.0,18.0,16.0,17.0,15.0,15.0,17.0,17.0,16.0,19.0,20.0,17.0,19.0,17.0,17.0,16.0,17.0,13.0,16.0,17.0,15.0,14.0,13.0,17.0,14.0,16.0,16.0,15.0,17.0,17.0,19.0,22.0,17.0,19.0,19.0,19.0,22.0,21.0,24.0,25.0,25.0,26.0,28.0,29.0,28.0,31.0,32.0,28.0,29.0,31.0,29.0,30.0,29.0,33.0,5.0,7.0,8.0,11.0,11.0,14.0,20.0,17.0,22.0,16.0,29.0,21.0,23.0,15.0,18.0,7.0,19.0,19.0
2020-02-10,19.0,20.0,19.0,18.0,18.0,20.0,20.0,19.0,21.0,17.0,18.0,20.0,18.0,18.0,21.0,23.0,20.0,22.0,22.0,22.0,20.0,21.0,22.0,23.0,28.0,26.0,24.0,29.0,25.0,28.0,27.0,24.0,24.0,25.0,26.0,29.0,34.0,23.0,28.0,27.0,30.0,31.0,29.0,31.0,30.0,31.0,28.0,34.0,34.0,31.0,36.0,34.0,32.0,32.0,33.0,30.0,31.0,32.0,37.0,11.0,12.0,14.0,16.0,20.0,20.0,23.0,24.0,35.0,18.0,32.0,25.0,35.0,27.0,24.0,13.0,29.0,18.0
2020-02-11,16,20,15,17,29,28,27,23,22,23,20,23,21,18,22,28,34,32,30,35,36,36,33,35,35,38,29,36,37,42,0,38,41,37,45,42,57,32,49,42,35,51,46,52,53,51,30,42,39,34,46,42,38,37,41,37,37,36,33,9,12,11,9,13,15,29,37,46,20,38,30,29,32,26,13,37,20
2020-02-12,29,26,19,19,32,35,33,32,24,30,29,32,27,24,33,36,39,40,51,31,28,38,26,32,32,32,27,33,45,40,0,46,40,52,67,36,51,30,48,40,54,35,37,27,33,33,17,20,22,17,24,23,20,24,23,18,21,18,17,8,9,9,11,9,13,38,33,37,25,20,26,40,44,27,10,54,27
2020-02-13,18,19,14,16,25,23,24,23,22,21,24,25,19,16,22,27,29,30,27,31,26,33,22,27,28,29,22,22,33,28,38,37,30,39,45,29,26,26,41,39,51,17,23,13,17,13,11,10,13,10,15,11,12,9,12,8,13,12,10,8,7,10,13,14,15,30,33,29,17,10,29,20,39,28,6,50,16
2020-02-14,15,18,13,20,22,20,21,22,17,16,17,20,20,19,22,23,27,23,20,27,24,27,20,22,23,21,16,15,22,21,24,24,22,25,26,17,24,26,29,26,27,30,26,25,25,22,9,14,15,8,12,10,13,12,12,9,10,9,10,8,7,13,9,17,17,27,28,21,18,10,0,16,23,13,5,30,11
2020-02-15,11,14,10,12,15,16,16,16,16,11,14,16,14,12,16,19,17,14,14,18,23,20,21,19,20,24,15,18,27,25,24,24,23,25,29,22,25,18,29,25,27,23,22,20,24,20,12,12,13,10,14,9,11,11,13,8,11,7,8,8,7,9,7,12,14,19,20,24,13,10,24,14,12,13,5,30,6
2020-02-16,8,7,12,6,6,7,8,7,7,7,6,8,6,6,8,10,7,8,7,8,8,6,7,6,6,7,5,8,6,9,10,8,8,7,9,10,12,9,11,7,8,10,8,9,9,10,9,9,11,8,11,12,11,9,10,8,10,8,11,5,5,4,4,4,7,10,8,11,7,10,13,6,5,5,3,8,10
2020-02-17,14,14,18,13,12,14,15,14,15,14,13,14,13,13,15,16,15,15,13,16,15,14,14,14,14,14,14,14,15,13,15,13,13,15,15,16,16,15,18,17,17,19,17,17,19,20,13,19,21,17,20,23,17,20,20,17,20,15,19,5,5,10,12,14,13,19,15,17,14,20,11,10,7,11,8,17,16
2020-02-18,11,12,13,11,7,12,12,12,12,11,10,11,10,10,13,14,12,13,12,12,11,12,10,11,11,12,10,13,12,13,12,13,12,12,13,19,21,11,16,14,15,21,16,18,17,18,23,18,21,20,25,21,20,20,19,18,21,25,24,10,10,10,9,10,12,15,13,25,11,20,20,14,12,11,11,14,12
2020-02-19,8,10,10,9,9,11,13,10,12,9,9,11,9,8,11,13,13,14,11,13,14,12,14,12,15,13,15,24,15,23,23,20,17,14,16,26,29,14,22,20,18,31,22,26,27,27,21,29,31,27,32,33,29,28,30,27,27,27,30,7,9,8,7,10,11,13,15,30,9,28,25,14,12,9,10,16,11
2020-02-20,9,10,8,9,13,15,15,13,12,8,8,11,11,10,12,15,16,17,13,16,15,13,16,14,15,15,14,20,16,26,21,17,16,16,17,25,29,15,22,18,14,30,21,26,25,23,23,28,30,25,32,30,26,26,28,26,26,27,30,8,7,9,4,7,10,18,16,27,10,28,26,12,18,10,8,16,10
2020-02-21,11,13,11,17,16,19,18,17,15,11,13,17,17,17,18,18,18,15,11,19,20,16,19,15,17,17,17,28,18,28,26,22,21,19,23,32,39,18,32,25,21,44,34,39,34,31,32,36,35,30,36,35,31,32,34,31,31,36,36,10,10,10,10,9,11,21,21,36,18,34,32,11,14,12,11,20,11
2020-02-22,25,26,23,20,24,28,26,23,22,19,20,26,25,25,27,27,25,27,25,23,28,27,19,25,25,22,17,27,26,31,27,26,27,27,31,34,40,27,35,32,27,40,37,44,41,41,32,41,40,34,41,43,37,38,38,37,37,37,37,11,10,11,7,16,16,29,26,35,25,42,31,31,28,19,10,30,26
2020-02-23,22,22,25,19,18,21,22,22,21,17,20,24,21,20,25,22,20,21,21,19,18,20,15,18,19,19,20,30,24,32,27,25,26,22,25,33,42,19,32,30,25,43,37,40,43,44,31,39,39,32,44,40,35,37,38,33,34,36,38,8,6,9,10,21,16,25,20,37,20,37,33,47,28,29,11,29,24
2020-02-24,13,12,13,9,13,14,18,16,17,12,13,14,12,11,14,16,24,25,23,24,26,28,29,31,36,37,37,46,47,51,49,49,44,41,42,48,53,21,42,37,36,44,39,38,39,40,34,38,37,36,52,42,33,33,36,34,35,38,36,12,10,10,8,11,10,20,29,47,11,37,33,37,29,30,9,36,16
2020-02-25,28,21,26,19,38,42,36,31,28,33,23,25,23,21,26,30,39,45,41,29,22,35,18,27,27,25,16,22,39,34,35,37,38,47,48,36,38,30,47,42,41,36,37,31,40,36,27,35,39,36,41,42,35,33,35,36,36,36,35,9,10,10,12,12,14,34,0,34,24,40,24,31,33,22,8,44,34
2020-02-26,21,22,18,20,24,26,24,19,24,18,19,18,16,17,22,20,26,28,26,22,18,21,17,20,18,16,14,14,19,17,21,21,18,21,28,18,21,21,25,26,24,25,24,24,27,23,21,28,29,25,29,28,25,25,26,24,27,25,29,5,6,9,8,15,17,22,23,18,19,26,13,37,37,18,7,26,17
2020-02-27,13.0,11.0,15.0,10.0,10.0,12.0,11.0,11.0,12.0,9.0,8.0,11.0,12.0,11.0,14.0,13.0,11.0,15.0,14.0,13.0,11.0,15.0,10.0,13.0,15.0,15.0,15.0,17.0,18.0,18.0,21.0,19.0,18.0,18.0,19.0,25.0,30.0,11.0,28.0,25.0,18.0,34.0,30.0,35.0,33.0,31.0,29.0,41.0,40.0,39.0,40.0,36.0,37.0,36.0,40.0,36.0,36.0,33.0,29.0,6.0,8.0,11.0,1.0,8.0,10.0,14.0,13.0,27.0,12.0,40.0,17.0,24.0,17.0,14.0,7.0,19.0,15.0
2020-02-28,15,20,17,22,23,25,25,23,24,22,27,25,23,22,30,26,27,29,27,30,26,31,23,29,24,21,22,29,29,32,31,33,30,29,34,35,44,24,36,32,33,39,32,32,33,30,28,35,37,31,37,37,33,30,0,28,31,33,34,11,11,9,9,6,6,28,30,40,23,32,28,27,21,22,9,36,18
2020-02-29,17,16,16,16,23,25,26,25,21,21,22,21,20,18,19,27,24,32,28,24,19,21,16,19,21,18,16,21,32,31,34,38,28,30,41,32,33,20,47,40,44,30,29,28,36,31,22,26,28,22,24,22,27,25,26,22,23,22,20,8,4,9,9,10,11,28,25,33,20,24,27,34,30,17,7,42,14
2020-03-01,13,14,12,16,18,18,19,16,16,13,15,17,15,14,16,18,22,23,21,20,20,19,19,20,19,19,21,22,23,25,29,28,25,26,30,30,34,18,32,26,28,33,27,24,23,21,18,19,19,15,21,18,19,18,18,14,16,18,17,7,6,11,6,13,13,20,0,33,17,16,28,12,28,12,8,27,12
2020-03-02,9.0,10.0,13.0,8.0,8.0,10.0,10.0,8.0,10.0,7.0,6.0,9.0,9.0,8.0,11.0,11.0,10.0,11.0,11.0,9.0,8.0,10.0,7.0,10.0,12.0,9.0,8.0,8.0,11.0,8.0,11.0,9.0,10.0,11.0,12.0,13.0,18.0,9.0,18.0,16.0,14.0,22.0,21.0,28.0,26.0,24.0,27.0,36.0,37.0,32.0,35.0,33.0,33.0,34.0,35.0,33.0,35.0,35.0,28.0,6.0,4.0,6.0,2.0,6.0,8.0,12.0,11.0,30.0,9.0,36.0,22.0,14.0,14.0,11.0,5.0,13.0,14.0
2020-03-03,10,11,12,9,10,10,12,11,12,10,10,12,10,11,13,15,11,13,12,13,15,15,17,15,17,16,15,16,16,16,18,16,15,17,18,18,21,12,18,17,17,22,19,22,21,20,25,28,30,22,31,28,26,26,26,23,26,30,30,5,5,7,5,7,8,15,14,26,11,25,20,18,15,14,7,17,12
2020-03-04,7,7,10,6,7,7,9,8,8,6,7,8,7,7,8,11,10,10,8,8,8,10,10,10,13,15,13,16,15,18,18,16,14,15,17,21,24,9,21,18,14,25,20,25,23,0,26,32,34,29,37,34,30,29,32,29,30,33,32,6,5,6,2,6,6,11,10,25,7,32,18,20,17,10,6,14,11
2020-03-05,14,14,17,9,10,12,14,14,13,12,11,13,13,12,16,17,13,14,15,14,10,13,7,12,11,10,6,6,10,7,10,8,8,11,11,12,15,11,14,13,14,15,15,18,18,18,21,21,26,20,28,26,23,22,24,22,22,27,33,4,3,5,2,7,6,17,13,15,13,25,13,24,18,12,4,13,17
2020-03-06,9,10,10,7,13,14,14,13,15,8,8,12,11,9,12,16,16,15,13,17,18,15,16,14,16,15,16,21,15,21,20,19,18,16,18,24,29,15,26,20,16,30,22,26,26,24,24,27,29,24,37,32,26,24,25,24,26,33,37,5,4,4,5,8,6,16,19,32,10,27,23,19,19,15,5,17,11
2020-03-07,19,21,19,18,25,25,26,27,26,21,21,27,24,19,24,29,26,21,17,23,24,22,18,22,21,18,19,20,20,25,21,21,22,24,30,27,34,24,27,28,26,32,27,29,28,24,21,28,32,23,29,30,27,28,28,24,27,24,29,6,5,8,12,10,11,32,26,23,22,29,23,27,23,11,5,29,15
2020-03-08,12,11,11,10,13,11,12,12,13,11,11,10,9,9,11,14,17,16,12,19,22,18,21,21,22,24,18,21,28,26,26,30,27,28,35,26,41,17,38,30,20,42,32,36,33,30,22,26,27,21,24,26,24,26,23,19,0,20,23,6,8,10,5,12,13,15,20,33,9,22,24,27,32,14,8,23,9
2020-03-09,22,24,17,22,27,24,24,25,21,19,22,27,25,23,27,28,23,0,19,22,23,22,23,20,23,18,17,21,19,22,20,19,18,19,20,22,23,28,22,22,21,24,25,24,26,22,16,18,19,15,21,17,18,17,18,13,0,16,13,8,11,11,14,11,13,31,24,26,25,16,22,21,25,18,13,22,17
2020-03-10,10,9,12,8,8,10,11,10,10,8,7,9,9,8,10,0,9,10,9,9,0,9,8,10,9,8,7,8,8,9,9,8,8,8,9,11,11,10,12,11,11,11,11,13,13,12,13,15,19,15,21,16,16,14,15,15,16,17,17,8,9,7,4,8,10,13,10,12,9,16,12,13,11,7,10,11,10
2020-03-11,21,20,22,17,17,19,21,21,20,17,20,21,20,19,23,0,20,22,20,19,18,18,17,18,20,20,17,20,20,19,20,21,20,21,19,21,24,19,22,21,21,24,21,22,22,23,22,23,25,19,24,21,21,22,23,21,22,24,20,7,8,12,17,17,17,25,19,24,19,23,18,25,17,17,10,20,20
2020-03-12,11,10,10,14,18,17,16,14,14,11,12,15,14,14,16,17,19,18,15,20,28,22,29,28,28,25,34,38,28,39,36,34,32,27,32,41,46,21,40,39,31,43,38,41,43,40,22,34,30,24,29,29,30,31,30,27,27,27,18,9,9,14,8,11,11,19,22,44,16,28,30,14,18,14,12,33,9
2020-03-13,10,11,7,12,14,12,13,15,8,10,12,14,12,13,13,18,13,12,7,11,11,11,13,13,17,19,18,28,19,29,24,25,21,21,28,35,40,14,33,32,21,45,33,36,34,32,15,36,31,23,26,24,28,29,26,23,22,18,18,12,10,9,1,10,12,19,13,39,11,25,33,14,23,10,11,23,6
2020-03-14,16,15,19,14,13,14,15,14,16,14,12,14,13,13,15,17,15,17,16,15,14,16,14,16,15,14,10,10,14,10,13,12,13,15,15,13,16,15,16,17,15,18,17,20,20,19,21,25,27,25,28,28,24,23,27,24,25,22,25,5,5,8,8,10,11,19,17,16,14,26,14,21,24,13,6,17,18
2020-03-15,19,19,21,18,17,18,21,20,20,16,18,19,18,18,21,21,19,20,19,18,19,19,19,20,21,21,19,21,25,23,24,22,22,22,21,24,27,20,26,25,25,27,25,26,26,27,24,22,24,20,22,20,21,22,23,21,22,22,21,11,14,18,17,19,19,23,20,26,17,20,17,23,26,19,16,24,21
2020-03-16,15,16,17,15,14,15,16,16,16,13,15,17,15,14,18,19,16,17,17,16,16,18,18,17,21,22,24,27,30,27,30,28,27,29,34,26,27,16,28,27,32,24,23,22,26,25,20,26,26,20,27,21,23,22,23,21,24,23,18,16,15,15,13,15,16,20,19,27,15,22,22,28,22,0,15,29,14
2020-03-17,19,21,18,21,25,22,24,20,23,18,20,23,21,21,24,24,25,24,23,25,27,26,26,26,28,26,27,29,29,29,30,29,26,29,29,28,26,24,31,25,29,27,25,24,27,24,22,25,25,21,27,21,26,21,23,20,22,25,21,15,13,15,16,15,17,26,27,29,22,23,27,29,33,0,14,27,18
2020-03-18,27,30,22,30,35,34,34,32,33,25,28,34,31,32,32,36,36,34,33,33,30,31,27,29,28,27,27,30,32,39,36,37,34,33,46,38,40,30,46,43,41,36,36,34,38,32,26,34,35,29,36,31,31,32,33,30,30,30,25,15,13,13,14,19,21,38,38,35,32,32,31,44,82,18,15,45,21
2020-03-19,29,32,23,26,33,31,34,34,36,32,32,34,30,29,33,38,37,39,34,30,27,31,29,32,32,35,28,32,42,39,35,38,34,42,49,37,38,28,44,47,45,37,36,34,36,32,25,33,35,30,38,32,31,32,34,32,31,31,31,17,15,16,14,18,21,43,34,35,29,33,33,42,81,17,17,52,22
2020-03-20,26,25,26,20,25,22,26,25,26,18,24,26,25,25,29,29,26,30,31,29,29,32,28,30,31,27,25,29,29,33,30,29,27,28,33,39,43,25,36,32,26,43,38,40,38,36,29,41,36,32,36,37,33,34,35,34,33,34,31,8,6,14,13,22,29,30,29,45,25,35,34,18,44,20,8,28,28
2020-03-21,21,23,18,21,28,28,26,25,25,18,22,25,25,24,27,27,26,25,19,26,28,23,24,23,23,25,26,33,27,34,32,27,25,23,27,40,37,27,27,28,20,33,30,33,32,32,33,41,43,44,48,32,37,41,46,45,42,43,25,7,8,10,19,10,14,31,27,39,24,46,35,27,27,14,9,21,17
2020-03-22,24,25,22,25,26,25,25,26,24,20,25,27,25,26,27,29,25,23,20,24,27,22,26,23,25,26,31,31,28,30,28,27,23,24,25,31,28,25,20,20,20,25,23,22,23,22,26,30,30,27,35,28,28,27,26,26,27,30,25,15,11,13,20,17,20,31,24,32,25,28,36,40,34,16,15,22,21
2020-03-23,20,20,21,20,21,20,22,19,21,15,17,21,19,21,22,21,20,22,21,24,22,23,22,24,27,25,25,25,29,28,27,26,26,31,31,31,34,22,31,31,28,31,30,30,32,30,26,30,30,25,32,28,28,29,29,27,27,29,27,17,12,18,5,19,21,25,24,36,20,28,33,21,26,21,14,29,20
2020-03-24,12,13,14,0,14,14,13,13,13,10,11,14,13,13,14,16,13,13,13,14,15,15,18,16,20,17,22,29,21,29,26,24,22,19,22,32,32,15,25,25,18,33,27,29,29,29,29,41,39,36,44,38,37,35,36,35,36,33,33,12,9,15,4,14,14,18,14,41,12,37,45,15,15,15,12,19,11
2020-03-25,15,19,14,15,23,23,25,26,24,19,21,23,26,20,21,26,30,26,21,28,29,24,28,27,31,28,28,33,27,34,32,28,27,25,31,35,43,25,32,32,25,40,34,34,35,34,29,38,37,31,36,40,31,35,35,34,34,29,29,11,9,11,8,11,14,31,28,42,21,36,35,20,24,17,10,26,16
2020-03-26,20.0,23.0,22.0,18.0,26.0,27.0,31.0,27.0,32.0,21.0,24.0,24.0,23.0,19.0,22.0,28.0,34.0,30.0,30.0,32.0,29.0,24.0,24.0,25.0,25.0,23.0,26.0,26.0,32.0,25.0,28.0,27.0,27.0,30.0,41.0,30.0,35.0,26.0,35.0,33.0,34.0,31.0,27.0,26.0,30.0,28.0,24.0,26.0,26.0,21.0,26.0,25.0,25.0,24.0,23.0,21.0,25.0,22.0,22.0,16.0,10.0,12.0,17.0,14.0,16.0,32.0,32.0,29.0,20.0,21.0,29.0,26.0,26.0,16.0,11.0,34.0,18.0
2020-03-27,18.0,22.0,18.0,22.0,25.0,25.0,27.0,25.0,24.0,22.0,22.0,24.0,23.0,22.0,25.0,28.0,30.0,25.0,22.0,25.0,22.0,20.0,20.0,22.0,23.0,20.0,18.0,18.0,19.0,21.0,21.0,19.0,14.0,17.0,20.0,21.0,16.0,26.0,18.0,18.0,20.0,15.0,16.0,13.0,16.0,14.0,13.0,14.0,15.0,13.0,16.0,14.0,15.0,12.0,15.0,12.0,16.0,12.0,13.0,14.0,11.0,10.0,16.0,15.0,17.0,30.0,26.0,20.0,23.0,14.0,21.0,26.0,22.0,6.0,10.0,19.0,17.0
2020-03-28,6.0,5.0,8.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,9.0,6.0,6.0,0,6.0,6.0,6.0,6.0,7.0,9.0,8.0,5.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,11.0,10.0,11.0,6.0,13.0,13.0,11.0,11.0,13.0,11.0,13.0,12.0,11.0,15.0,17.0,12.0,18.0,19.0,15.0,14.0,16.0,13.0,15.0,13.0,15.0,12.0,3.0,5.0,2.0,4.0,8.0,10.0,6.0,11.0,5.0,15.0,11.0,7.0,10.0,9.0,5.0,12.0,9.0
2020-03-29,6,6,8,8,6,8,7,7,8,6,6,7,7,6,8,10,7,8,7,8,8,10,9,9,10,9,8,11,11,12,12,11,8,10,8,13,12,8,11,9,10,15,11,13,12,12,14,14,17,13,19,17,15,14,14,14,16,18,21,5,2,6,3,5,8,11,10,17,7,14,18,12,15,10,4,9,8
2020-03-30,7,8,6,10,8,10,11,10,9,6,9,10,9,9,11,13,11,8,5,8,10,8,12,9,11,12,14,21,14,21,19,17,14,13,16,22,26,11,20,21,15,27,22,20,20,19,17,19,20,14,19,17,18,17,18,16,17,17,13,6,3,5,6,6,8,15,11,25,10,17,27,4,19,9,6,16,7
2020-03-31,4,6,5,9,10,9,10,8,10,6,8,9,8,7,9,12,11,7,4,9,13,10,11,10,10,12,12,19,14,21,16,16,13,12,17,26,26,12,18,15,12,24,17,19,19,19,18,25,27,20,26,28,24,23,24,22,23,18,19,10,4,8,6,5,7,12,12,32,7,25,28,6,17,7,7,13,4
2020-04-01,8,7,8,8,7,8,8,8,8,6,6,8,9,8,10,10,8,8,7,7,8,9,8,7,8,8,7,12,10,14,13,12,11,11,14,17,18,9,18,20,13,23,21,24,24,23,21,28,28,22,26,20,27,22,24,22,22,20,20,11,5,11,2,6,10,12,9,23,7,22,21,12,18,10,7,15,9
2020-04-02,10,11,13,8,10,10,11,10,12,11,9,11,11,11,13,14,10,15,15,13,10,16,11,15,14,16,12,16,14,17,15,15,13,14,16,18,20,10,17,17,18,22,19,20,21,20,23,25,28,22,26,24,25,24,25,24,24,23,27,5,5,8,3,6,7,14,13,22,8,25,21,27,17,15,6,17,16
2020-04-03,16,16,16,13,16,15,18,17,16,13,15,16,15,16,17,18,18,17,16,18,19,18,18,20,22,23,12,17,23,22,20,21,18,20,23,26,28,14,26,25,22,30,26,29,28,27,26,35,34,28,33,32,31,31,32,31,30,31,32,7,4,7,4,7,9,21,19,32,14,33,25,27,23,20,7,23,16
2020-04-04,14,14,15,15,14,14,15,15,15,12,13,14,15,14,16,17,15,15,13,16,15,15,14,15,17,15,12,13,18,15,16,16,14,17,18,20,23,15,22,21,16,28,22,26,26,25,26,31,31,29,33,37,30,30,31,29,29,29,30,8,3,8,5,7,11,19,16,26,13,33,19,25,26,17,7,18,16
2020-04-05,17,17,19,17,16,17,18,18,17,15,15,19,19,17,20,19,17,17,16,17,16,17,16,18,19,16,14,14,18,17,17,17,15,17,19,20,22,17,20,22,22,25,23,26,24,24,27,26,30,25,29,30,28,28,30,28,29,27,28,10,9,15,13,15,17,22,19,23,16,29,21,36,28,20,13,21,18
2020-04-06,12,13,12,11,10,11,12,12,12,10,11,13,13,10,15,15,12,12,11,13,11,13,10,14,14,14,9,12,14,17,15,13,13,14,16,20,21,12,18,17,15,27,20,26,23,23,27,36,39,35,44,40,36,35,37,38,37,31,34,7,8,11,5,8,10,16,14,24,11,38,18,18,30,11,12,15,12
2020-04-07,10,9,9,8,10,11,11,11,10,9,11,10,12,9,11,14,13,10,10,11,11,11,10,11,12,11,9,11,12,13,13,12,11,12,14,17,19,13,16,15,11,23,16,20,19,16,15,22,24,19,22,0,22,20,21,19,21,15,19,4,2,6,4,5,8,17,12,20,9,21,13,19,25,9,3,13,10
2020-04-08,12,14,13,12,11,12,14,14,13,11,14,14,13,10,14,17,14,13,10,13,13,12,12,15,15,14,13,15,15,18,18,17,14,16,17,22,24,14,19,18,14,27,20,25,23,22,23,27,31,24,30,28,26,28,27,27,27,27,28,7,4,6,7,7,9,20,13,28,11,28,25,23,22,13,6,15,11
2020-04-09,12,0,14,13,14,15,16,16,16,12,13,16,16,14,17,18,17,16,15,15,15,17,15,17,16,14,14,16,18,19,19,16,17,19,20,23,26,16,25,24,19,30,25,28,27,26,23,36,38,30,34,31,34,31,34,31,30,27,28,15,8,11,10,12,11,20,17,30,15,33,24,37,25,19,10,22,14
2020-04-10,13,13,12,12,13,14,15,14,14,12,14,15,15,14,15,18,13,15,14,13,14,15,17,16,22,19,22,27,21,28,27,25,24,18,23,29,32,13,27,28,22,31,28,28,29,26,25,33,35,28,34,32,33,31,28,29,29,31,27,15,10,12,12,12,14,19,15,31,12,30,28,28,19,17,12,26,13
2020-04-11,18,20,14,19,21,21,21,22,20,17,20,23,21,20,23,24,21,23,19,23,21,22,24,23,25,22,22,26,29,30,29,29,32,26,34,30,35,21,29,30,28,32,27,29,28,26,28,32,32,28,34,32,30,29,30,27,29,28,32,16,10,12,13,12,13,26,22,33,20,29,23,24,42,20,11,33,16
2020-04-12,16,16,16,13,13,14,15,16,15,14,14,15,16,14,16,19,12,16,14,13,12,13,10,11,11,8,8,10,10,8,11,10,9,10,12,12,14,13,15,14,14,16,16,18,19,18,16,18,20,16,19,18,18,18,20,18,18,17,20,15,6,9,11,10,11,19,15,13,14,20,11,12,21,12,7,15,24
2020-04-13,23,24,23,22,20,22,26,25,27,24,23,26,24,23,25,28,22,24,23,23,22,22,20,20,21,20,20,21,23,19,24,22,21,22,22,22,22,22,23,22,23,21,23,22,23,24,18,21,21,16,21,20,22,21,21,19,21,19,20,18,14,17,22,19,21,31,24,20,24,19,16,26,23,17,14,24,25
2020-04-14,26,25,27,24,24,26,27,26,27,24,25,28,26,25,29,29,25,27,27,26,26,25,24,23,25,25,23,30,33,31,33,32,27,31,40,30,28,41,34,36,41,28,31,31,35,30,23,29,28,23,33,33,28,26,28,24,27,26,27,21,22,24,25,22,25,32,27,29,25,26,22,35,32,22,21,37,30
2020-04-15,25.0,28.0,24.0,27.0,30.0,35.0,34.0,31.0,30.0,24.0,26.0,31.0,30.0,28.0,33.0,31.0,31.0,32.0,31.0,30.0,27.0,29.0,27.0,28.0,30.0,28.0,30.0,31.0,34.0,34.0,35.0,35.0,33.0,36.0,41.0,27.0,28.0,43.0,35.0,38.0,41.0,22.0,28.0,27.0,35.0,32.0,24.0,30.0,28.0,23.0,33.0,32.0,27.0,26.0,25.0,23.0,27.0,27.0,24.0,20.0,16.0,19.0,19.0,23.0,24.0,35.0,30.0,23.0,28.0,26.0,22.0,42.0,38.0,24.0,20.0,46.0,23.0
2020-04-16,18,22,17,23,28,26,28,27,26,25,21,26,24,22,23,28,32,36,31,31,24,27,22,25,27,24,22,25,29,29,30,30,28,30,48,27,26,40,29,30,36,21,25,27,32,27,23,25,28,22,31,28,23,24,24,22,24,25,25,17,15,16,19,18,20,31,33,31,22,24,28,38,45,19,15,38,22
